duration,episode,episode_reward,soups,step
187.44807982444763,26.0,14.159999999999979,0.0,10400
180.69512939453125,27.0,11.949999999999877,0.0,10800
183.86688780784607,28.0,3.98999999999999,0.0,11200
181.32608246803284,29.0,10.809999999999947,0.0,11600
184.23241209983826,30.0,3.319999999999973,0.0,12000
171.61729860305786,31.0,12.829999999999966,0.0,12400
180.56200909614563,32.0,3.59999999999997,0.0,12800
180.29763650894165,33.0,7.0699999999999354,0.0,13200
180.9207112789154,34.0,6.36999999999995,0.0,13600
180.98092555999756,35.0,5.319999999999955,0.0,14000
178.74441409111023,36.0,11.329999999999945,0.0,14400
178.6493535041809,37.0,6.8999999999999355,0.0,14800
179.2608118057251,38.0,7.209999999999967,0.0,15200
181.99386191368103,39.0,8.919999999999929,0.0,15600
178.74379229545593,40.0,8.499999999999934,0.0,16000
180.6280517578125,41.0,7.409999999999958,0.0,16400
182.9005696773529,42.0,14.969999999999958,0.0,16800
179.74121952056885,43.0,25.550000000000242,0.0,17200
179.2631824016571,44.0,30.860000000000372,0.0,17600
183.45651650428772,45.0,26.30000000000014,0.0,18000
184.85778880119324,46.0,37.269999999999996,0.0,18400
183.59174966812134,47.0,34.21000000000012,0.0,18800
184.613685131073,48.0,66.09000000000007,0.0,19200
186.9915268421173,49.0,21.679999999999986,0.0,19600
183.95234179496765,50.0,48.740000000000514,0.0,20000
185.29061698913574,51.0,19.53999999999989,0.0,20400
185.7662317752838,52.0,19.439999999999873,0.0,20800
187.1112139225006,53.0,36.120000000000324,0.0,21200
184.82623529434204,54.0,50.03,0.0,21600
185.45205521583557,55.0,70.7800000000005,0.0,22000
185.43830037117004,56.0,46.59999999999942,0.0,22400
184.89218187332153,57.0,1.62,0.0,22800
182.90299034118652,58.0,39.66999999999998,0.0,23200
181.12141346931458,59.0,1.62,0.0,23600
183.37141132354736,60.0,46.32999999999977,0.0,24000
158.44463801383972,61.0,29.59999999999995,0.0,24400
185.97560811042786,62.0,40.10999999999963,0.0,24800
186.98292756080627,63.0,35.87000000000005,0.0,25200
185.6961030960083,64.0,34.020000000000046,0.0,25600
187.9912347793579,65.0,42.02000000000102,0.0,26000
186.12207341194153,66.0,130.06999999999985,0.0,26400
190.16292810440063,67.0,33.95,0.0,26800
189.0566394329071,68.0,28.69999999999997,0.0,27200
189.96448230743408,69.0,22.52,0.0,27600
189.6189308166504,70.0,20.719999999999867,0.0,28000
