duration,episode,episode_reward,soups,step
112.4593653678894,26.0,6.0,0.0,10400
112.63907313346863,27.0,3.0,0.0,10800
116.8706955909729,28.0,0.0,0.0,11200
106.51360654830933,29.0,0.0,0.0,11600
96.28714179992676,30.0,3.0,0.0,12000
118.74161744117737,31.0,3.0,0.0,12400
114.56820750236511,32.0,0.0,0.0,12800
124.29186129570007,33.0,0.0,0.0,13200
100.70248675346375,34.0,11.0,0.0,13600
103.78234910964966,35.0,3.0,0.0,14000
107.85953187942505,36.0,3.0,0.0,14400
121.41003966331482,37.0,9.0,0.0,14800
110.09924006462097,38.0,9.0,0.0,15200
101.81461882591248,39.0,9.0,0.0,15600
104.32325291633606,40.0,9.0,0.0,16000
104.90266871452332,41.0,9.0,0.0,16400
125.35295462608337,42.0,9.0,0.0,16800
108.03945851325989,43.0,9.0,0.0,17200
125.90543293952942,44.0,9.0,0.0,17600
105.85385966300964,45.0,9.0,0.0,18000
105.83168959617615,46.0,9.0,0.0,18400
112.4200131893158,47.0,9.0,0.0,18800
103.27181673049927,48.0,9.0,0.0,19200
102.15726733207703,49.0,9.0,0.0,19600
122.53187346458435,50.0,9.0,0.0,20000
114.81520199775696,51.0,9.0,0.0,20400
102.80433464050293,52.0,9.0,0.0,20800
115.22398352622986,53.0,9.0,0.0,21200
90.9720995426178,54.0,9.0,0.0,21600
112.28717398643494,55.0,9.0,0.0,22000
105.83376407623291,56.0,9.0,0.0,22400
106.36447882652283,57.0,9.0,0.0,22800
115.86792325973511,58.0,9.0,0.0,23200
104.80635190010071,59.0,9.0,0.0,23600
109.71969962120056,60.0,9.0,0.0,24000
98.0172004699707,61.0,9.0,0.0,24400
111.40435814857483,62.0,9.0,0.0,24800
100.1143250465393,63.0,9.0,0.0,25200
104.54359006881714,64.0,9.0,0.0,25600
