duration,episode,episode_reward,soups,step
131.5349838733673,26.0,9.0,0.0,10400
126.86051297187805,27.0,11.0,0.0,10800
140.49024152755737,28.0,0.0,0.0,11200
127.35630989074707,29.0,6.0,0.0,11600
150.6905767917633,30.0,39.0,2.0,12000
133.3851671218872,31.0,25.0,0.0,12400
128.12267756462097,32.0,11.0,0.0,12800
129.88499474525452,33.0,11.0,0.0,13200
124.34257173538208,34.0,14.0,0.0,13600
132.02415490150452,35.0,18.0,0.0,14000
128.263037443161,36.0,9.0,0.0,14400
135.87905073165894,37.0,0.0,0.0,14800
142.744811296463,38.0,18.0,0.0,15200
136.1911280155182,39.0,22.0,2.0,15600
142.52305030822754,40.0,6.0,0.0,16000
136.31419038772583,41.0,29.0,0.0,16400
129.19580960273743,42.0,12.0,0.0,16800
135.34743571281433,43.0,12.0,0.0,17200
132.86259198188782,44.0,20.0,0.0,17600
132.0749487876892,45.0,17.0,0.0,18000
163.685720205307,46.0,23.0,0.0,18400
155.288147687912,47.0,23.0,0.0,18800
142.58520531654358,48.0,25.0,0.0,19200
134.7065966129303,49.0,49.0,1.0,19600
140.74411940574646,50.0,63.0,0.0,20000
135.2562313079834,51.0,21.0,0.0,20400
147.17572259902954,52.0,15.0,0.0,20800
133.1133713722229,53.0,18.0,0.0,21200
140.5194091796875,54.0,21.0,0.0,21600
138.70819425582886,55.0,18.0,0.0,22000
135.00252985954285,56.0,49.0,0.0,22400
137.8567726612091,57.0,29.0,0.0,22800
131.03550553321838,58.0,29.0,0.0,23200
133.18855047225952,59.0,35.0,0.0,23600
135.51242017745972,60.0,18.0,0.0,24000
158.06543970108032,61.0,32.0,0.0,24400
169.7420563697815,62.0,18.0,0.0,24800
145.36389708518982,63.0,15.0,0.0,25200
146.07236456871033,64.0,18.0,0.0,25600
173.42084741592407,65.0,43.0,0.0,26000
148.12006902694702,66.0,43.0,0.0,26400
144.54451251029968,67.0,34.0,0.0,26800
163.9602611064911,68.0,43.0,0.0,27200
182.23854398727417,69.0,29.0,0.0,27600
184.66502118110657,70.0,54.0,0.0,28000
184.93469429016113,71.0,29.0,0.0,28400
191.079674243927,72.0,29.0,0.0,28800
161.17474150657654,73.0,29.0,0.0,29200
155.6271936893463,74.0,21.0,0.0,29600
153.74114847183228,75.0,29.0,0.0,30000
171.59508681297302,76.0,29.0,0.0,30400
179.04641127586365,77.0,54.0,0.0,30800
152.62255859375,78.0,29.0,0.0,31200
156.99105739593506,79.0,57.0,0.0,31600
169.47980523109436,80.0,21.0,0.0,32000
161.02529287338257,81.0,43.0,1.0,32400
168.6226658821106,82.0,40.0,0.0,32800
185.5632917881012,83.0,75.0,1.0,33200
180.81695771217346,84.0,46.0,0.0,33600
179.6018750667572,85.0,47.0,1.0,34000
183.1489987373352,86.0,46.0,0.0,34400
179.71698546409607,87.0,46.0,0.0,34800
179.89302968978882,88.0,40.0,0.0,35200
178.18712043762207,89.0,46.0,0.0,35600
181.87232661247253,90.0,29.0,0.0,36000
187.1851556301117,91.0,29.0,0.0,36400
185.96877479553223,92.0,37.0,1.0,36800
173.8122546672821,93.0,46.0,0.0,37200
167.01387810707092,94.0,57.0,0.0,37600
162.78054642677307,95.0,74.0,0.0,38000
166.05100345611572,96.0,28.0,0.0,38400
174.4296214580536,97.0,72.0,1.0,38800
175.77190566062927,98.0,65.0,0.0,39200
162.56491589546204,99.0,48.0,0.0,39600
165.74828624725342,100.0,46.0,1.0,40000
165.1290888786316,101.0,57.0,1.0,40400
166.2460973262787,102.0,74.0,1.0,40800
170.28800320625305,103.0,123.0,2.0,41200
187.58296966552734,104.0,66.0,0.0,41600
167.5051372051239,105.0,43.0,1.0,42000
167.3374147415161,106.0,46.0,1.0,42400
253.62461519241333,107.0,77.0,1.0,42800
355.2050061225891,108.0,60.0,1.0,43200
355.6811821460724,109.0,43.0,0.0,43600
357.03946709632874,110.0,43.0,1.0,44000
354.76243352890015,111.0,74.0,1.0,44400
349.9400005340576,112.0,46.0,1.0,44800
361.3582556247711,113.0,112.0,3.0,45200
361.91108226776123,114.0,57.0,2.0,45600
353.62989950180054,115.0,57.0,1.0,46000
356.6501429080963,116.0,101.0,2.0,46400
360.3928484916687,117.0,122.0,4.0,46800
6226.046036720276,118.0,76.0,1.0,47200
293.9489336013794,119.0,115.0,3.0,47600
260.5425021648407,120.0,93.0,2.0,48000
235.23820972442627,121.0,91.0,3.0,48400
204.88097167015076,122.0,77.0,1.0,48800
