duration,episode,episode_reward,soups,step

111.9058301448822,26.0,10.989999999999984,0.0,10400

109.64679265022278,27.0,11.739999999999895,0.0,10800

110.00206756591797,28.0,9.20999999999996,0.0,11200

107.4188826084137,29.0,16.739999999999956,0.0,11600

104.66043019294739,30.0,18.40999999999999,0.0,12000

106.89873242378235,31.0,9.639999999999963,0.0,12400

107.44731950759888,32.0,9.119999999999965,0.0,12800

106.94915270805359,33.0,17.79,0.0,13200

107.0054841041565,34.0,13.419999999999918,0.0,13600

107.412752866745,35.0,8.11999999999995,0.0,14000

107.80587983131409,36.0,14.009999999999902,0.0,14400

107.0107421875,37.0,12.85999999999995,0.0,14800

107.17303347587585,38.0,6.279999999999922,0.0,15200

107.125324010849,39.0,14.099999999999877,0.0,15600

110.17055797576904,40.0,15.399999999999851,0.0,16000

111.29030466079712,41.0,8.209999999999912,0.0,16400

106.85937333106995,42.0,8.599999999999902,0.0,16800

110.67035579681396,43.0,12.3199999999999,0.0,17200

110.57407283782959,44.0,24.6000000000002,0.0,17600

109.41955256462097,45.0,28.77000000000014,0.0,18000

109.74485945701599,46.0,12.739999999999911,0.0,18400

109.7719714641571,47.0,11.90999999999985,0.0,18800

109.1758828163147,48.0,10.549999999999882,0.0,19200

110.17379426956177,49.0,7.359999999999916,0.0,19600

114.57559704780579,50.0,5.479999999999935,0.0,20000

126.50680232048035,51.0,5.129999999999934,0.0,20400

111.13934755325317,52.0,4.989999999999939,0.0,20800

106.82533979415894,53.0,6.839999999999916,0.0,21200

107.55311512947083,54.0,7.40999999999992,0.0,21600

108.66914653778076,55.0,20.519999999999964,0.0,22000

107.96309804916382,56.0,15.28999999999984,0.0,22400

107.64692282676697,57.0,14.559999999999857,0.0,22800

111.56687664985657,58.0,8.459999999999908,0.0,23200

111.52818274497986,59.0,8.38999999999991,0.0,23600

113.22041463851929,60.0,8.769999999999897,0.0,24000

113.76413655281067,61.0,9.11999999999989,0.0,24400

112.71535205841064,62.0,9.21999999999989,0.0,24800

125.50741362571716,63.0,9.219999999999889,0.0,25200

129.11359286308289,64.0,9.279999999999891,0.0,25600

121.42085766792297,65.0,15.289999999999896,0.0,26000

107.70305585861206,66.0,8.049999999999915,0.0,26400

113.91580104827881,67.0,5.16999999999996,0.0,26800

115.01322650909424,68.0,13.249999999999893,0.0,27200

114.97361516952515,69.0,14.339999999999991,0.0,27600

117.15519547462463,70.0,18.939999999999863,0.0,28000

115.98978114128113,71.0,15.109999999999845,0.0,28400

112.48590993881226,72.0,17.93999999999984,0.0,28800

119.24880027770996,73.0,3.5299999999999683,0.0,29200

131.57995295524597,74.0,6.42999999999995,0.0,29600

129.75007104873657,75.0,17.99999999999992,0.0,30000

131.22214770317078,76.0,18.229999999999865,0.0,30400

119.6921374797821,77.0,15.32999999999984,0.0,30800

110.33008766174316,78.0,22.09999999999988,0.0,31200

113.85245275497437,79.0,14.759999999999838,0.0,31600

113.280268907547,80.0,27.21000000000003,0.0,32000

113.25775933265686,81.0,14.759999999999867,0.0,32400

112.62272524833679,82.0,15.619999999999855,0.0,32800

112.71336627006531,83.0,14.659999999999863,0.0,33200

114.18893837928772,84.0,14.169999999999881,0.0,33600

123.36927103996277,85.0,21.519999999999904,0.0,34000

131.96479439735413,86.0,21.7999999999999,0.0,34400

129.086905002594,87.0,23.84999999999996,0.0,34800

121.52553868293762,88.0,41.270000000000095,0.0,35200

112.08265399932861,89.0,22.51000000000026,0.0,35600

116.230717420578,90.0,23.040000000000134,0.0,36000

111.40390992164612,91.0,13.72999999999995,0.0,36400

109.72407054901123,92.0,22.919999999999945,0.0,36800

110.5794906616211,93.0,29.38999999999996,0.0,37200

118.09103989601135,94.0,25.56000000000006,0.0,37600

115.78277707099915,95.0,27.010000000000243,0.0,38000

116.6282217502594,96.0,28.34999999999997,0.0,38400

112.54464435577393,97.0,29.070000000000288,0.0,38800

113.19123888015747,98.0,26.95000000000027,0.0,39200

111.9591417312622,99.0,28.570000000000327,0.0,39600

111.81027817726135,100.0,25.670000000000247,0.0,40000

111.22118210792542,101.0,23.65000000000016,0.0,40400

110.07049775123596,102.0,16.680000000000053,0.0,40800

109.10752463340759,103.0,16.440000000000023,0.0,41200

113.66100239753723,104.0,22.270000000000323,0.0,41600

110.80279541015625,105.0,17.239999999999903,0.0,42000

111.39675259590149,106.0,14.799999999999994,0.0,42400

111.31707859039307,107.0,22.550000000000175,0.0,42800

110.9963846206665,108.0,16.209999999999845,0.0,43200

110.80141997337341,109.0,25.47999999999993,0.0,43600

111.13958597183228,110.0,11.939999999999834,0.0,44000

110.06864094734192,111.0,23.730000000000143,0.0,44400

113.85203909873962,112.0,22.970000000000123,0.0,44800

125.04048562049866,113.0,18.830000000000016,0.0,45200

127.41226553916931,114.0,17.979999999999954,0.0,45600

124.71484041213989,115.0,25.090000000000025,0.0,46000

127.45783305168152,116.0,25.159999999999922,0.0,46400

119.89403128623962,117.0,23.00999999999984,0.0,46800

107.4239592552185,118.0,26.439999999999877,0.0,47200

110.15180563926697,119.0,26.62999999999985,0.0,47600

108.58474516868591,120.0,31.159999999999908,0.0,48000

107.79011869430542,121.0,31.37999999999998,0.0,48400

112.792729139328,122.0,30.830000000000194,0.0,48800

109.62747192382812,123.0,31.469999999999853,0.0,49200

108.69700741767883,124.0,34.780000000000285,0.0,49600

116.45415687561035,125.0,38.2199999999998,0.0,50000

125.40020966529846,126.0,23.07000000000047,0.0,50400

127.6283004283905,127.0,25.390000000000324,0.0,50800

125.03518486022949,128.0,14.319999999999936,0.0,51200

124.943598985672,129.0,11.979999999999954,0.0,51600

125.57272720336914,130.0,14.599999999999952,0.0,52000

125.17313051223755,131.0,17.51000000000013,0.0,52400

