duration,episode,episode_reward,soups,step
103.89360570907593,76.0,8.0,0.0,30400
95.7842321395874,77.0,3.0,0.0,30800
91.26011490821838,78.0,3.0,0.0,31200
90.26628875732422,79.0,3.0,0.0,31600
92.65402269363403,80.0,0.0,0.0,32000
90.46708559989929,81.0,0.0,0.0,32400
100.17896771430969,82.0,0.0,0.0,32800
100.61555171012878,83.0,0.0,0.0,33200
91.44625282287598,84.0,0.0,0.0,33600
91.68396735191345,85.0,6.0,0.0,34000
92.60657119750977,86.0,6.0,0.0,34400
92.4793472290039,87.0,9.0,0.0,34800
90.74622797966003,88.0,9.0,0.0,35200
90.12594509124756,89.0,9.0,0.0,35600
88.66551899909973,90.0,11.0,0.0,36000
88.0648500919342,91.0,3.0,0.0,36400
90.2035858631134,92.0,6.0,0.0,36800
89.3483304977417,93.0,9.0,0.0,37200
91.25611734390259,94.0,14.0,0.0,37600
93.05824851989746,95.0,17.0,0.0,38000
90.88005900382996,96.0,14.0,0.0,38400
91.83403468132019,97.0,12.0,0.0,38800
101.1037290096283,98.0,9.0,0.0,39200
101.248370885849,99.0,9.0,0.0,39600
97.3007082939148,100.0,9.0,0.0,40000
93.98494505882263,101.0,9.0,0.0,40400
97.42147707939148,102.0,9.0,0.0,40800
91.16739845275879,103.0,9.0,0.0,41200
86.21002578735352,104.0,9.0,0.0,41600
89.6502673625946,105.0,9.0,0.0,42000
87.98457527160645,106.0,9.0,0.0,42400
85.28997611999512,107.0,9.0,0.0,42800
90.00317406654358,108.0,9.0,0.0,43200
86.45120549201965,109.0,9.0,0.0,43600
89.40230989456177,110.0,9.0,0.0,44000
88.12065482139587,111.0,9.0,0.0,44400
86.75911355018616,112.0,9.0,0.0,44800
89.73478651046753,113.0,9.0,0.0,45200
86.7760763168335,114.0,9.0,0.0,45600
87.86450839042664,115.0,12.0,0.0,46000
88.64546751976013,116.0,9.0,0.0,46400
89.56850361824036,117.0,9.0,0.0,46800
88.938148021698,118.0,12.0,0.0,47200
89.74420404434204,119.0,9.0,0.0,47600
90.06732988357544,120.0,9.0,0.0,48000
89.10796594619751,121.0,12.0,0.0,48400
90.72181558609009,122.0,12.0,0.0,48800
91.73216843605042,123.0,9.0,0.0,49200
90.67230558395386,124.0,9.0,0.0,49600
92.21837115287781,125.0,9.0,0.0,50000
89.75814700126648,126.0,20.0,0.0,50400
90.29926204681396,127.0,23.0,0.0,50800
89.06316423416138,128.0,14.0,0.0,51200
90.76562690734863,129.0,20.0,0.0,51600
91.55162167549133,130.0,9.0,0.0,52000
92.84046578407288,131.0,6.0,0.0,52400
89.32730484008789,132.0,34.0,0.0,52800
90.8773581981659,133.0,12.0,0.0,53200
86.96908164024353,134.0,12.0,0.0,53600
91.26166772842407,135.0,20.0,0.0,54000
90.47134947776794,136.0,12.0,0.0,54400
89.49231290817261,137.0,17.0,0.0,54800
90.66888761520386,138.0,23.0,0.0,55200
87.55658411979675,139.0,23.0,0.0,55600
88.08752799034119,140.0,12.0,0.0,56000
89.97508072853088,141.0,12.0,0.0,56400
106.68992447853088,142.0,12.0,0.0,56800
111.90451288223267,143.0,12.0,0.0,57200
106.3230311870575,144.0,12.0,0.0,57600
105.36218857765198,145.0,12.0,0.0,58000
100.43671751022339,146.0,9.0,0.0,58400
113.94922375679016,147.0,12.0,0.0,58800
100.5522358417511,148.0,12.0,0.0,59200
92.70757913589478,149.0,12.0,0.0,59600
95.65245532989502,150.0,12.0,0.0,60000
99.39861488342285,151.0,12.0,0.0,60400
105.97652077674866,152.0,12.0,0.0,60800
95.5687906742096,153.0,12.0,0.0,61200
93.31968903541565,154.0,12.0,0.0,61600
